sample,signal,definition,horizon,periods,pairs,mean_ic,median_ic,ic_std,hit_rate,hac_t_stat,pvalue,base_signal
orthogonalized,roe_standalone__net_bm_size_liq,Net income / book equity or stored ROE; orthogonalized to B/M+size+liquidity,6m,33,2036,0.004305347550002082,0.017973071704414992,0.12110305767773856,0.5757575757575758,0.10942512856072731,0.9128653037086749,roe_standalone
orthogonalized,roe_standalone__net_bm_size_liq,Net income / book equity or stored ROE; orthogonalized to B/M+size+liquidity,12m,27,1627,0.018109520124891747,0.020895522388059702,0.14401178214691487,0.5185185185185185,0.3021936157774972,0.7625044707496718,roe_standalone
orthogonalized,roa_standalone__net_bm,Net income / total assets or stored ROA; orthogonalized to B/M,1m,49,2520,0.0032880270856657117,0.008217142365469568,0.2128294678271627,0.5102040816326531,0.11805922084431311,0.9060207344716966,roa_standalone
orthogonalized,roa_standalone__net_bm,Net income / total assets or stored ROA; orthogonalized to B/M,3m,47,2380,-0.06748751236094729,-0.004655435168368092,0.23999813417985852,0.48936170212765956,-1.2157084625573868,0.22409599930843083,roa_standalone
orthogonalized,roa_standalone__net_bm,Net income / total assets or stored ROA; orthogonalized to B/M,6m,44,2170,-0.08895839524058927,-0.08155407635524634,0.2927041076943823,0.3409090909090909,-1.084499147518685,0.2781435447521483,roa_standalone
orthogonalized,roa_standalone__net_bm,Net income / total assets or stored ROA; orthogonalized to B/M,12m,38,1761,-0.09271382867724269,-0.09543578782959886,0.1737185929108912,0.18421052631578946,-2.47620208852998,0.013278839247762075,roa_standalone
orthogonalized,roa_standalone__net_bm_size_liq,Net income / total assets or stored ROA; orthogonalized to B/M+size+liquidity,1m,38,2386,0.024277206472069168,-0.011962178714685804,0.15911592709234632,0.47368421052631576,1.0752330628924454,0.28227039621662176,roa_standalone
orthogonalized,roa_standalone__net_bm_size_liq,Net income / total assets or stored ROA; orthogonalized to B/M+size+liquidity,3m,36,2246,-0.005238248402671293,-0.016140148081830494,0.18713055723028,0.4444444444444444,-0.14034427604276914,0.888387983248754,roa_standalone
orthogonalized,roa_standalone__net_bm_size_liq,Net income / total assets or stored ROA; orthogonalized to B/M+size+liquidity,6m,33,2036,-0.019014801333202484,-0.04771505376344086,0.1892255738549563,0.30303030303030304,-0.4430738546425953,0.6577123156968658,roa_standalone
orthogonalized,roa_standalone__net_bm_size_liq,Net income / total assets or stored ROA; orthogonalized to B/M+size+liquidity,12m,27,1627,-0.028023782465000705,-0.03361013986013986,0.16112883786728655,0.3333333333333333,-1.3261723375225467,0.18478261980779864,roa_standalone
orthogonalized,accrual_quality__net_bm,-(Net income - CFO) / assets; orthogonalized to B/M,1m,49,2484,-0.01676232122629183,0.027010784647423694,0.20974156809846034,0.5714285714285714,-0.5770339564274581,0.5639165171187317,accrual_quality
orthogonalized,accrual_quality__net_bm,-(Net income - CFO) / assets; orthogonalized to B/M,3m,47,2346,-0.022560595817736354,0.020937271683540343,0.25005990616484913,0.5957446808510638,-0.4389451765750207,0.6607012612101562,accrual_quality
orthogonalized,accrual_quality__net_bm,-(Net income - CFO) / assets; orthogonalized to B/M,6m,44,2139,0.0016268015524652747,0.0420965202276312,0.2157833043997875,0.6363636363636364,0.026434119943240915,0.9789110798725928,accrual_quality
orthogonalized,accrual_quality__net_bm,-(Net income - CFO) / assets; orthogonalized to B/M,12m,38,1736,-0.025042102452956454,0.07828780762248505,0.2712903590874786,0.6052631578947368,-0.23002873384475728,0.8180694419496626,accrual_quality
orthogonalized,accrual_quality__net_bm_size_liq,-(Net income - CFO) / assets; orthogonalized to B/M+size+liquidity,1m,38,2350,0.008956883799024406,0.03244180665886119,0.14817716012909937,0.5263157894736842,0.3600929259752441,0.7187776427111581,accrual_quality
orthogonalized,accrual_quality__net_bm_size_liq,-(Net income - CFO) / assets; orthogonalized to B/M+size+liquidity,3m,36,2212,0.061772947215123115,0.05034344360784897,0.12992329806285352,0.6388888888888888,2.3642183057122823,0.018068162168465296,accrual_quality
orthogonalized,accrual_quality__net_bm_size_liq,-(Net income - CFO) / assets; orthogonalized to B/M+size+liquidity,6m,33,2005,0.08905681040246544,0.0954212454212454,0.10742994905624789,0.7878787878787878,2.7557835423276353,0.005855173103325839,accrual_quality
orthogonalized,accrual_quality__net_bm_size_liq,-(Net income - CFO) / assets; orthogonalized to B/M+size+liquidity,12m,27,1602,0.1302374248594146,0.14748168498168499,0.1015443797666253,0.9259259259259259,2.9129425270256353,0.0035804049175327535,accrual_quality
orthogonalized,piotroski_lite__net_bm,Existing PIT Piotroski-lite score; orthogonalized to B/M,1m,49,2520,-0.022251259397339736,0.0044591139466982595,0.20940770507487427,0.5102040816326531,-0.7826532979893707,0.43383073408472694,piotroski_lite
orthogonalized,piotroski_lite__net_bm,Existing PIT Piotroski-lite score; orthogonalized to B/M,3m,47,2380,-0.06557044014643944,-0.035617723061504715,0.21496006944758797,0.3617021276595745,-1.5223741186859725,0.12791536599598397,piotroski_lite
orthogonalized,piotroski_lite__net_bm,Existing PIT Piotroski-lite score; orthogonalized to B/M,6m,44,2170,-0.07323773681204732,-0.010347538342832259,0.20743761445853698,0.4090909090909091,-1.3729086317814732,0.169780752818538,piotroski_lite
orthogonalized,piotroski_lite__net_bm,Existing PIT Piotroski-lite score; orthogonalized to B/M,12m,38,1761,-0.057611241773649624,-0.0388031150300376,0.12073194163243998,0.2894736842105263,-2.0803597647067096,0.03749254682072323,piotroski_lite
orthogonalized,piotroski_lite__net_bm_size_liq,Existing PIT Piotroski-lite score; orthogonalized to B/M+size+liquidity,1m,38,2386,0.003439074055732693,-0.006814278036428066,0.14504872118872164,0.47368421052631576,0.1311286632241251,0.8956735269549632,piotroski_lite
orthogonalized,piotroski_lite__net_bm_size_liq,Existing PIT Piotroski-lite score; orthogonalized to B/M+size+liquidity,3m,36,2246,-0.0046122365831111,-0.017567126607186963,0.14900894542897566,0.4722222222222222,-0.12387482016456203,0.9014143899644278,piotroski_lite
orthogonalized,piotroski_lite__net_bm_size_liq,Existing PIT Piotroski-lite score; orthogonalized to B/M+size+liquidity,6m,33,2036,-0.0317464793468327,-0.017875874125874127,0.12074411941328254,0.42424242424242425,-1.1529354456989724,0.24893688194152674,piotroski_lite
orthogonalized,piotroski_lite__net_bm_size_liq,Existing PIT Piotroski-lite score; orthogonalized to B/M+size+liquidity,12m,27,1627,-0.03045989849983725,-0.032867132867132866,0.10073944063352108,0.37037037037037035,-0.8650143177799957,0.3870309303158206,piotroski_lite
orthogonalized,conservative_investment__net_bm,-asset growth; orthogonalized to B/M,1m,37,2385,-0.010562382874631316,0.009224043936195027,0.13380049116152257,0.5405405405405406,-0.4369009555927857,0.6621831788917705,conservative_investment
orthogonalized,conservative_investment__net_bm,-asset growth; orthogonalized to B/M,3m,35,2245,0.017751947018265136,0.02753480995239561,0.15666477903768847,0.5142857142857142,0.5132904878730314,0.6077481367978166,conservative_investment
orthogonalized,conservative_investment__net_bm,-asset growth; orthogonalized to B/M,6m,32,2035,0.04806511572802663,0.05974130036630036,0.11758940800105347,0.71875,1.599486809017456,0.10971247729144107,conservative_investment
orthogonalized,conservative_investment__net_bm,-asset growth; orthogonalized to B/M,12m,26,1626,0.07825301647453217,0.07986407354595969,0.09202583748233137,0.9230769230769231,4.756881826207585,1.966061826674803e-06,conservative_investment
orthogonalized,conservative_investment__net_bm_size_liq,-asset growth; orthogonalized to B/M+size+liquidity,1m,36,2362,-0.018186906446286774,-0.010522331520086723,0.09544376316618103,0.4444444444444444,-1.0127531071756457,0.3111781041728503,conservative_investment
orthogonalized,conservative_investment__net_bm_size_liq,-asset growth; orthogonalized to B/M+size+liquidity,3m,34,2222,0.004091374484033318,-0.03828782009535189,0.13064151100712557,0.38235294117647056,0.12812185216496239,0.8980525430377913,conservative_investment
orthogonalized,conservative_investment__net_bm_size_liq,-asset growth; orthogonalized to B/M+size+liquidity,6m,31,2012,0.016400893583449008,-0.0047619047619047615,0.11984613122220929,0.4838709677419355,0.49223376858539725,0.6225540949744508,conservative_investment
orthogonalized,conservative_investment__net_bm_size_liq,-asset growth; orthogonalized to B/M+size+liquidity,12m,25,1603,0.01000803182983139,0.020192307692307693,0.09350802793073065,0.56,0.26267378735207453,0.7928020221567036,conservative_investment
orthogonalized,low_leverage__net_bm,-debt/assets; orthogonalized to B/M,1m,49,2520,0.012621293746944266,-2.1853385637074187e-05,0.20805939337053742,0.4897959183673469,0.48669683360254273,0.6264731894695388,low_leverage
orthogonalized,low_leverage__net_bm,-debt/assets; orthogonalized to B/M,3m,47,2380,0.028643318617539357,0.037340598456924376,0.1895101293001411,0.574468085106383,0.8206524458510185,0.4118442650967049,low_leverage
orthogonalized,low_leverage__net_bm,-debt/assets; orthogonalized to B/M,6m,44,2170,0.01412239346058345,0.02062641306720661,0.2085366338035364,0.5454545454545454,0.3501970776058087,0.7261907998122181,low_leverage
orthogonalized,low_leverage__net_bm,-debt/assets; orthogonalized to B/M,12m,38,1761,-0.06380997084400729,-0.05594405594405595,0.18315244899132563,0.3684210526315789,-1.3019996058465955,0.19291652034401374,low_leverage
orthogonalized,low_leverage__net_bm_size_liq,-debt/assets; orthogonalized to B/M+size+liquidity,1m,38,2386,0.02942238646401888,0.03208148181727884,0.14655953974176153,0.5526315789473685,1.283388979179121,0.19935583302743698,low_leverage
orthogonalized,low_leverage__net_bm_size_liq,-debt/assets; orthogonalized to B/M+size+liquidity,3m,36,2246,0.02565767120960102,0.06053501467982392,0.12060524175882072,0.6111111111111112,1.0577427644423465,0.29017273304229807,low_leverage
orthogonalized,low_leverage__net_bm_size_liq,-debt/assets; orthogonalized to B/M+size+liquidity,6m,33,2036,0.006160464168082716,0.025225917171521436,0.12558600075461185,0.5757575757575758,0.19574599273892818,0.8448089837083665,low_leverage
orthogonalized,low_leverage__net_bm_size_liq,-debt/assets; orthogonalized to B/M+size+liquidity,12m,27,1627,-0.055588466184078235,-0.054304029304029305,0.10826741261257725,0.2962962962962963,-1.21710680944374,0.22356358021946932,low_leverage
orthogonalized,momentum_12_1__net_bm,prior 252 trading-day return skipping 21 days; orthogonalized to B/M,1m,49,1827,-0.015232143976269251,0.045454545454545456,0.30241470536508824,0.5510204081632653,-0.37567108169492963,0.7071614391928565,momentum_12_1
orthogonalized,momentum_12_1__net_bm,prior 252 trading-day return skipping 21 days; orthogonalized to B/M,3m,47,1693,0.0005454782449330224,0.006342301129140189,0.3170147619618812,0.5319148936170213,0.009047665958474123,0.9927811055106619,momentum_12_1
orthogonalized,momentum_12_1__net_bm,prior 252 trading-day return skipping 21 days; orthogonalized to B/M,6m,44,1492,0.05682739141444706,0.11296664444045221,0.31580455330121054,0.6136363636363636,0.8258261449419739,0.4089027207149767,momentum_12_1
orthogonalized,momentum_12_1__net_bm,prior 252 trading-day return skipping 21 days; orthogonalized to B/M,12m,38,1093,0.19463924208298156,0.1571950093568547,0.2207188584508506,0.7894736842105263,2.8416745186684547,0.004487728220688991,momentum_12_1
orthogonalized,momentum_12_1__net_bm_size_liq,prior 252 trading-day return skipping 21 days; orthogonalized to B/M+size+liquidity,1m,27,1594,0.013142198934318845,0.03058643070748362,0.17337229520487868,0.5925925925925926,0.38790533619165024,0.6980860890317695,momentum_12_1
orthogonalized,momentum_12_1__net_bm_size_liq,prior 252 trading-day return skipping 21 days; orthogonalized to B/M+size+liquidity,3m,25,1460,0.01275193251026896,-0.020558608058608055,0.1891911137282529,0.48,0.21818322134494936,0.8272863576029228,momentum_12_1
orthogonalized,momentum_12_1__net_bm_size_liq,prior 252 trading-day return skipping 21 days; orthogonalized to B/M+size+liquidity,6m,22,1259,0.06090839941525992,0.13376831501831501,0.19665375305082108,0.5909090909090909,0.8348604528462887,0.40379628364838305,momentum_12_1
orthogonalized,momentum_12_1__net_bm_size_liq,prior 252 trading-day return skipping 21 days; orthogonalized to B/M+size+liquidity,12m,16,860,0.17723943416259874,0.16420974858474857,0.11427375606724563,0.9375,9.767304970402746,0.0,momentum_12_1
orthogonalized,momentum_6_1__net_bm,prior 126 trading-day return skipping 21 days; orthogonalized to B/M,1m,49,2115,-0.0005508972359093315,0.0006984006625176747,0.29773709195082354,0.5102040816326531,-0.013478377589867103,0.9892461362204497,momentum_6_1
