cost_bps,cagr,sharpe,max_drawdown,avg_turnover,breakeven_bps_analytic
33.0,0.20309558457063526,1.474689614431026,-0.11294768627105545,0.0461626064567241,-3686.330452727307
50.0,0.20087326450732057,1.46104551864817,-0.1138876838336631,0.0461626064567241,-3686.330452727307
75.0,0.19761164540880594,1.4409341919483865,-0.11526862285697614,0.0461626064567241,-3686.330452727307
