as_of_date,n_active_vintages,n_holdings,gross_return,turnover,cost,net_return,stale_price_events,cash_weight,n_pending,n_confirmed_late,n_early_exits,gate_blocked_weight
2025-04-30,6,16,-0.026269981755343688,0.09722222222222221,0.0006416666666666666,-0.026911648422010354,105,0.2952380952380953,11,0,17,0.08849206349206348
2025-05-31,6,15,-0.0036399285572964097,0.059523809523809514,0.00039285714285714276,-0.004032785700153553,86,0.35079365079365077,16,1,8,0.12817460317460316
2025-06-30,6,17,0.1250226517070451,0.03412698412698416,0.00022523809523809543,0.124797413611807,80,0.29206349206349214,16,3,0,0.12777777777777777
2025-07-31,6,18,0.009982632856203802,0.07003968253968253,0.00046226190476190466,0.009520370951441898,0,0.2575396825396826,14,4,5,0.1115079365079365
2025-08-31,6,17,0.02593530140486168,0.061706349206349195,0.0004072619047619047,0.025528039500099776,93,0.25396825396825395,15,2,7,0.11904761904761904
2025-09-30,6,17,-0.01644324742688779,0.06349206349206349,0.000419047619047619,-0.016862295045935408,94,0.2698412698412699,14,3,9,0.1111111111111111
2025-10-31,6,20,0.03160307762310267,0.04365079365079365,0.00028809523809523806,0.03131498238500743,0,0.18253968253968256,7,4,0,0.05555555555555555
2025-11-30,6,18,-0.030405512456983013,0.03571428571428571,0.0002357142857142857,-0.0306412267426973,103,0.19047619047619047,8,0,5,0.06349206349206349
2025-12-31,6,17,-0.019157870217979548,0.11273448773448773,0.000744047619047619,-0.019901917837027168,102,0.3077200577200577,9,3,19,0.06962481962481962
2026-01-31,6,17,0.007823359225119186,0.029040404040404037,0.00019166666666666665,0.007631692558452519,88,0.2900432900432901,12,1,2,0.09199134199134198
2026-02-28,6,17,-0.019033521337833377,0.033189033189033185,0.000219047619047619,-0.019252568956880996,91,0.310966810966811,17,0,5,0.12950937950937952
2026-03-31,6,17,-0.027868084600650284,0.04401154401154401,0.00029047619047619045,-0.028158560791126476,89,0.30808080808080807,20,2,4,0.1518759018759019
2026-04-30,6,18,0.027936128728772346,0.07467532467532467,0.0004928571428571429,0.027443271585915203,24,0.32106782106782106,21,5,8,0.15945165945165946
2026-05-31,6,15,-0.006226512113106093,0.04022366522366522,0.00026547619047619043,-0.006491988303582283,89,0.3712121212121212,28,0,7,0.21212121212121213
