as_of_date,n_active_vintages,n_holdings,gross_return,turnover,cost,net_return,stale_price_events,cash_weight,n_pending,n_confirmed_late,n_early_exits,gate_blocked_weight
2025-05-31,6,16,-0.0020608163811818778,0.04702380952380951,0.0007053571428571427,-0.0027661735240390203,86,0.32579365079365075,18,1,5,0.14444444444444443
2025-06-30,6,18,0.11620161220254813,0.07400793650793654,0.001110119047619048,0.11509149315492907,83,0.28333333333333344,14,7,5,0.11230158730158729
2025-07-31,6,19,0.0162519366929142,0.034325396825396814,0.0005148809523809522,0.01573705574053325,0,0.2408730158730159,15,1,0,0.11984126984126983
2025-08-31,6,19,0.03487415042022254,0.04226190476190475,0.0006339285714285712,0.03424022184879397,95,0.18253968253968256,13,2,0,0.10317460317460317
2025-09-30,6,18,-0.013244310301148022,0.05952380952380952,0.0008928571428571427,-0.014137167444005165,103,0.19047619047619047,11,2,8,0.0873015873015873
2025-10-31,6,20,0.04710792245431929,0.027777777777777776,0.00041666666666666664,0.04669125578765262,0,0.134920634920635,8,2,0,0.06349206349206349
2025-11-30,6,17,-0.03791092292647034,0.05952380952380952,0.0008928571428571427,-0.03880378006932748,109,0.22222222222222232,10,0,12,0.07936507936507936
2025-12-31,6,17,-0.024783610323652616,0.04166666666666666,0.0006249999999999998,-0.025408610323652617,98,0.24422799422799424,12,1,5,0.09343434343434343
2026-01-31,6,16,-0.004636828022616641,0.06872294372294371,0.0010308441558441557,-0.005667672178460797,96,0.30519480519480524,15,2,10,0.11544011544011544
2026-02-28,6,14,-0.013013587252518532,0.09505772005772005,0.0014258658008658007,-0.014439453053384333,89,0.4347041847041847,21,1,18,0.16053391053391053
2026-03-31,6,12,-0.0356520927131702,0.04022366522366522,0.0006033549783549783,-0.03625544769152518,73,0.5,32,0,7,0.2435064935064935
2026-04-30,6,14,0.02125033049098596,0.02453102453102453,0.0003679653679653679,0.020882365123020594,18,0.47330447330447334,39,2,0,0.2961760461760462
2026-05-31,6,13,-0.0031126933880411965,0.03607503607503607,0.000541125541125541,-0.0036538189291667376,69,0.5151515151515151,48,0,5,0.36363636363636365
