cost_bps,cagr,sharpe,max_drawdown,avg_turnover,breakeven_bps_analytic
33.0,0.2379742036401249,1.4774476874787237,-0.15918753624178428,0.04012724748018865,-5517.165876519631
50.0,0.2359872543229351,1.467039100341288,-0.15994887892909126,0.04012724748018865,-5517.165876519631
75.0,0.23307038879163633,1.451715048242648,-0.1610675386263084,0.04012724748018865,-5517.165876519631
