sample,signal,definition,horizon,periods,pairs,mean_ic,median_ic,ic_std,hit_rate,hac_t_stat,pvalue,fdr_qvalue,fdr_reject_10pct
native,size_log_mcap,log(MarketCap),1m,61,2640,-0.01832485811327191,0.009008837058385663,0.3038012425658247,0.5081967213114754,-0.48538890546422503,0.6274005007919237,0.8850586342842008,False
native,size_log_mcap,log(MarketCap),3m,59,2500,-0.06242093148801159,-0.041854542427289136,0.26699934665040564,0.3898305084745763,-1.2567234016593378,0.20885381115820012,0.4803637656638603,False
native,size_log_mcap,log(MarketCap),6m,56,2290,-0.0839288745610408,-0.10870986136379127,0.28779448600573526,0.35714285714285715,-1.301348371323795,0.1931392371198557,0.5552753067195851,False
native,size_log_mcap,log(MarketCap),12m,50,1881,-0.205443016807159,-0.25151336355139403,0.2088424004431505,0.2,-5.014840650679741,5.307743626836725e-07,6.103905170862234e-06,True
native,operating_profitability_approx,Operating income / book equity; ROE fallback for financials,1m,75,2613,-0.030102295256500818,-0.03571428571428572,0.3226030854602981,0.38666666666666666,-0.8393916362340236,0.40124957570368913,0.8833197152732488,False
native,operating_profitability_approx,Operating income / book equity; ROE fallback for financials,3m,73,2477,-0.0391639552021351,-0.04919864593719705,0.30349629803077144,0.3561643835616438,-0.8244774475557964,0.4096683249610775,0.5888982171315489,False
native,operating_profitability_approx,Operating income / book equity; ROE fallback for financials,6m,70,2273,-0.019412302689299197,-0.08683034666590626,0.3172475611541724,0.44285714285714284,-0.2706519877828411,0.7866587070746858,0.8449113236745899,False
native,operating_profitability_approx,Operating income / book equity; ROE fallback for financials,12m,64,1876,-0.14600483576430537,-0.11606041010521626,0.40415602800137407,0.375,-1.0417159830701828,0.29754337655703655,0.4330414513812789,False
native,gross_profitability,Gross profit / total assets,1m,49,1899,-0.048994792766667614,-0.016666666666666666,0.25898177404231326,0.46938775510204084,-1.253856392348917,0.2098942076848629,0.8833197152732488,False
native,gross_profitability,Gross profit / total assets,3m,47,1792,-0.10526131533055974,-0.14302385545473933,0.2466327002180957,0.2978723404255319,-2.084773435029865,0.03708987115843687,0.213266759161012,False
native,gross_profitability,Gross profit / total assets,6m,44,1634,-0.175234630858824,-0.15673469113766364,0.23521826207162796,0.13636363636363635,-2.684605628847922,0.00726154334204776,0.05567183228903283,True
native,gross_profitability,Gross profit / total assets,12m,38,1328,-0.32092137461992964,-0.2491390179215724,0.22670328224678116,0.02631578947368421,-3.5164860106837033,0.0004372997028005976,0.002514473291103436,True
native,roe_standalone,Net income / book equity or stored ROE,1m,75,2734,-0.048285009892182644,-0.06670126222657273,0.3224315901538442,0.3466666666666667,-1.3671174868627534,0.1715884829624872,0.8833197152732488,False
native,roe_standalone,Net income / book equity or stored ROE,3m,73,2592,-0.051621977865783764,-0.041507024265644954,0.2987912805276844,0.3287671232876712,-1.0645805911499489,0.2870657667292562,0.5502093862310744,False
native,roe_standalone,Net income / book equity or stored ROE,6m,70,2379,-0.03239048968487585,-0.10463500366098233,0.3259468560000048,0.42857142857142855,-0.42727373164837273,0.6691799633676747,0.8449113236745899,False
native,roe_standalone,Net income / book equity or stored ROE,12m,64,1964,-0.16407598357807676,-0.13291694946131988,0.43218048201877196,0.40625,-1.0688302951570539,0.28514614560588036,0.4330414513812789,False
native,roa_standalone,Net income / total assets or stored ROA,1m,75,2734,-0.020631693466515923,-0.0062463829462585515,0.32740708616418956,0.48,-0.5799691658158395,0.5619354113200248,0.8850586342842008,False
native,roa_standalone,Net income / total assets or stored ROA,3m,73,2592,-0.04473575652396502,-0.03571428571428572,0.288757969367185,0.4246575342465753,-0.9612589834635689,0.33642196572994587,0.5526932294134825,False
native,roa_standalone,Net income / total assets or stored ROA,6m,70,2379,-0.020538099882227222,-0.03511976505901289,0.3022277933149101,0.4714285714285714,-0.3152825270875264,0.7525471503624903,0.8449113236745899,False
native,roa_standalone,Net income / total assets or stored ROA,12m,64,1964,-0.11274249252092453,-0.10411712874455761,0.3115647709129242,0.203125,-1.405592830893854,0.15984506609124738,0.3283478345290866,False
native,accrual_quality,-(Net income - CFO) / assets,1m,49,2503,-0.023870386373720635,0.019123093880320914,0.2168434087500906,0.5306122448979592,-0.8021654568699782,0.4224572551306842,0.8833197152732488,False
