sample,signal,definition,horizon,periods,pairs,mean_ic,median_ic,ic_std,hit_rate,hac_t_stat,pvalue,fdr_qvalue,fdr_reject_10pct
global_common,cashflow_price,Operating cash flow / market cap,6m,33,711,0.27324075773642437,0.127100743107794,0.34386702446994355,0.6666666666666666,2.424563519319637,0.01532680182765489,0.023432583643010818,True
global_common,cashflow_price,Operating cash flow / market cap,12m,27,485,0.34543451805720965,0.17609205825053645,0.346940750183907,0.8148148148148148,2.1708525344756047,0.029942321297685703,0.04292473692905358,True
global_common,sales_price,Revenue / market cap,1m,38,902,0.05878423587248957,0.044716351501668514,0.33677477189996163,0.5789473684210527,0.9483178044096159,0.34296768961145885,0.46401510947432667,False
global_common,sales_price,Revenue / market cap,3m,36,824,0.174889612473875,0.07414325364259305,0.3283039704316464,0.7222222222222222,2.4635439694638714,0.013757102070184768,0.044368312980152536,True
global_common,sales_price,Revenue / market cap,6m,33,711,0.2205327972804425,0.20578420467185762,0.2364986004885397,0.7575757575757576,2.82656767408143,0.004704980123994673,0.014667686537561342,True
global_common,sales_price,Revenue / market cap,12m,27,485,0.3516825448615815,0.3714285714285715,0.24937395789078648,0.8888888888888888,3.508517845483058,0.00045061100249199626,0.000942186641574174,True
global_common,ebitda_ev_yield,EBITDA / enterprise value,1m,38,902,0.04781550411119648,0.03857324944615316,0.2841866184539569,0.5526315789473685,0.8831917729549169,0.3771326658870091,0.48189173974451166,False
global_common,ebitda_ev_yield,EBITDA / enterprise value,3m,36,824,0.11712814299968799,0.05405201319907975,0.28495768165693847,0.6388888888888888,1.7696478276292715,0.07678582613085672,0.09295126321103708,True
global_common,ebitda_ev_yield,EBITDA / enterprise value,6m,33,711,0.1739104990723968,0.060138057769670024,0.303813416434868,0.6363636363636364,1.716844853775536,0.08600752307675097,0.10411437004027749,False
global_common,ebitda_ev_yield,EBITDA / enterprise value,12m,27,485,0.25905789343245866,0.17000041891846004,0.36975465002661323,0.5555555555555556,1.4720758323808776,0.14100040090512422,0.15442901051513605,False
global_common,small_size,-log(MarketCap),1m,38,902,0.06563790578456835,0.04227389057196835,0.3467458404131149,0.5526315789473685,1.0164715099366997,0.30940490774963525,0.44476955489010067,False
global_common,small_size,-log(MarketCap),3m,36,824,0.17971192215068588,0.0882299303351935,0.3589715103300321,0.5833333333333334,2.048855045364674,0.040476291308381374,0.07403131420740662,True
global_common,small_size,-log(MarketCap),6m,33,711,0.32108585511973103,0.1389284020862968,0.35863491316642315,0.8787878787878788,2.4189495573979314,0.015565398519449936,0.023432583643010818,True
global_common,small_size,-log(MarketCap),12m,27,485,0.5340950582437706,0.6571428571428573,0.35394422847238266,1.0,3.255929856047298,0.0011302166959228366,0.0018567845718732315,True
global_common,size_log_mcap,log(MarketCap),1m,38,902,-0.06563790578456835,-0.04227389057196835,0.3467458404131149,0.4473684210526316,-1.0164715099366997,0.30940490774963525,0.44476955489010067,False
