cost_bps,cagr,sharpe,max_drawdown,avg_turnover
33.0,0.29397992467889567,1.5889754799379343,-0.16533179302041334,0.044142404436522086
50.0,0.29169808516640194,1.578492598578227,-0.16587195594001836,0.044142404436522086
75.0,0.2883487688175319,1.5630615192300854,-0.16666583327708584,0.044142404436522086
